代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),季度,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
4137,麗豐-KY,107.5,0,0,2.3,3.82,0.46,1.84,2.57,5.03,1.99,2.25,3.79,0.91,2.68,1.52,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
4148,全宇生技-KY,38.8,-0.2,-0.51,0.83,1.07,1.47,2.48,0.73,0.63,0.61,1.07,-0.13,0.44,0.12,1.13,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
4155,訊映,17.5,+0.15,+0.86,0.19,0.52,0.57,0.49,-0.06,0.18,0.13,0.01,-0.21,0.25,0.29,-0.17,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
4164,承業醫,43.9,+0.4,+0.92,0.48,0.37,0.69,0.63,0.52,0.49,0.58,0.26,1.22,0.01,0.17,0.56,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
4306,炎洲,15.9,0,0,0.36,0.56,0.34,0.42,0.4,0.15,0.41,0.38,0.36,0.3,0.72,0.26,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,
4414,如興,3.33,0,0,-0.49,-1.05,-2.6,-0.31,-1.36,-0.66,-0.03,-0.01,0.03,-0.18,-0.09,-0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
4438,廣越,81,-1,-1.22,1.86,0.1,3.23,8.94,-0.89,-0.45,2.48,6.29,-1.21,-1.12,2.07,3.78,-0.84,,,,,,,,,,,,,,,,,,,,,,,,,
4439,冠星-KY,80.3,-2.8,-3.37,2.09,4.29,3.36,3.32,1.48,4.21,4.82,1.47,0.34,1.7,1.13,0.8,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,
4440,宜新實業,19,0,0,0.44,0.89,0.74,0.68,0.58,0.16,0.11,0.08,0.31,0.51,0.49,0.38,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
4532,瑞智,25.8,+0.25,+0.98,0.41,0.29,0.54,0.32,0.23,0.22,0.53,0.43,0.33,0.5,0.65,0.3,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
4536,拓凱,173,+1.5,+0.87,4.94,3.15,7.88,9.37,4.48,3.6,5.2,4.19,2.6,4.3,4.33,3.52,6.71,,,,,,,,,,,,,,,,,,,,,,,,,
4545,銘鈺,30.85,+0.05,+0.16,0.46,0.42,0.76,0.8,0.12,-0.03,0.57,0.77,-0.23,0.6,1.05,0.65,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
4551,智伸科,91.3,-0.6,-0.65,2.08,2.82,3.11,3.68,2.59,1.38,1.15,1.52,0.43,1.5,1.48,1.76,3.56,,,,,,,,,,,,,,,,,,,,,,,,,
4552,力達-KY,19.9,0,0,0.71,0.59,0.79,1.24,1.23,0.55,0.97,0.73,1.21,0.25,0.41,0.27,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
4557,永新-KY,103,+0.5,+0.49,2.61,1.43,3.74,4.98,1.97,1.4,3.07,2.49,2.06,1.72,2.65,3,2.82,,,,,,,,,,,,,,,,,,,,,,,,,
4560,強信-KY,32.4,+0.2,+0.62,0.57,0.73,1.24,1.02,0.71,0.02,0.63,0.15,0.26,0.25,0.52,0.57,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
4566,時碩工業,54.9,-1,-1.79,0.97,1.72,1.44,2.3,0.38,0.76,1,1.47,-0.18,1.47,1.15,0.35,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,
4569,六方科-KY,132,+2,+1.54,1.83,2.67,2.73,4.72,0.54,1.02,1.74,1.24,-0.64,2.96,2.09,1.58,1.28,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
4571,鈞興-KY,139,-0.5,-0.36,1.76,1.57,2.42,1.87,0.81,1.23,1.6,1.19,1.16,2.23,2.69,1.89,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
4572,駐龍,171,-6.5,-3.66,1.57,1.04,1.56,1.9,0.62,1.65,1.78,1.92,1.14,2.14,1.86,1.54,1.74,,,,,,,,,,,,,,,,,,,,,,,,,
4576,大銀微系統,105,+0.5,+0.48,0.27,0.99,0.8,0.55,0.39,0.05,-0.15,0.14,0.01,-0.19,0.22,0.2,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
4581,光隆精密-KY,50.2,-1.3,-2.52,1.2,0.63,0.73,1.13,0.85,1.4,1.91,1.38,1.3,1.22,1.32,1.08,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
4583,台灣精銳,597,+31,+5.48,3.31,5.03,2.73,3.75,3.16,2.44,3.18,3.79,1.49,4.59,3.61,3.14,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
4588,玖鼎電力,66.5,-1.2,-1.77,1,,1.63,0.18,0.98,0.55,1.73,0.89,0.86,0.62,1.29,0.84,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
4720,德淵,16.1,-0.4,-2.42,0.2,0.09,-0.02,0.15,-0.03,-0.02,0.14,0.66,-0.04,0.51,0.32,0.4,0.29,,,,,,,,,,,,,,,,,,,,,,,,,
4722,國精化,54.1,+0.3,+0.56,0.59,1.17,1.11,0.94,-0.07,0.02,0.4,0.79,0.46,0.59,0.68,0.55,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
4736,泰博,132,-0.5,-0.38,4.92,6.69,16.75,8.52,4.21,4.17,1.82,3.44,1.24,4.24,2.81,1.03,4.06,,,,,,,,,,,,,,,,,,,,,,,,,
4739,康普,45.25,-0.65,-1.42,0.43,1.76,1.8,1.03,0.14,-0.52,0.05,-0.19,-0.29,0.45,0.48,0.34,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
4746,台耀,58.8,-0.2,-0.34,0.48,-3.33,-0.07,4.09,2.71,-0.21,0.69,-0.95,1.52,-0.8,2.36,0.19,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,
4755,三福化,100.5,+0.9,+0.9,1.41,3.24,2.76,1.62,0.81,0.95,1.07,1.09,1.3,1.1,1.1,0.94,0.96,,,,,,,,,,,,,,,,,,,,,,,,,
4763,材料-KY,820,-2,-0.24,14.72,6.82,3.54,4.43,5.83,7.44,15.25,19.7,23.38,24.48,20.41,18.32,27.02,,,,,,,,,,,,,,,,,,,,,,,,,
4766,南寶,332,+8.5,+2.63,4.74,6.18,2.58,3.08,2.6,5.9,3.79,5.35,5.11,5.86,5.58,5.48,5.35,,,,,,,,,,,,,,,,,,,,,,,,,
4770,上品,233,-1.5,-0.64,5.46,4.58,5.65,5.91,6.41,6.81,4.75,4.82,4.87,6.14,5.01,5.28,5.26,,,,,,,,,,,,,,,,,,,,,,,,,
4771,望隼,179.5,-0.5,-0.28,2.61,,2.05,1.88,2.09,1.74,2.24,3.28,3.54,3.42,3,2.5,2.99,,,,,,,,,,,,,,,,,,,,,,,,,
4904,遠傳,86.8,-1.6,-1.81,0.83,0.71,0.71,0.74,0.78,0.85,0.85,0.87,0.87,0.81,0.86,0.88,1.01,,,,,,,,,,,,,,,,,,,,,,,,,
4906,正文,26.8,+0.3,+1.13,0.4,0.17,0.14,0.57,0.82,0.16,0.79,0.9,-0.3,0.18,0.74,0.23,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
4912,聯德控股-KY,83.8,-0.7,-0.83,1.41,1.9,1.88,1.97,0.52,0.02,0.16,2.07,1.93,0.85,2.04,2.12,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
4915,致伸,72,-1.1,-1.5,1.43,1.23,1.58,1.95,1.34,1.23,1.55,1.63,1.09,1.28,1.6,1.7,1.04,,,,,,,,,,,,,,,,,,,,,,,,,
4916,事欣科,37.35,-1.35,-3.49,0.19,0.22,0.26,0.03,0.7,0.31,0.4,0.61,-0.43,0,-0.92,0.27,0.87,,,,,,,,,,,,,,,,,,,,,,,,,
4919,新唐,67.1,0,0,1.36,2.87,3.24,2.25,1.7,1.6,1.05,1.43,1.69,0.97,-0.05,-0.25,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,
4930,燦星網,25.7,+0.3,+1.18,0.79,0.49,1.28,1.12,0.33,0.31,0.49,2.24,0.57,0.5,0.74,0.73,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
4935,茂林-KY,44.05,+0.45,+1.03,1.23,1.94,0.43,3.83,1.84,-0.77,1.82,1.24,0.29,1,1.27,0.77,1.07,,,,,,,,,,,,,,,,,,,,,,,,,
4938,和碩,78.7,-0.2,-0.25,1.49,0.62,1.17,1.97,1.89,1.13,1.17,1.72,1.88,1.22,2.1,1.61,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
4942,嘉彰,38.45,0,0,1.08,1.06,1.67,1.54,0.26,0.87,1.41,1.39,0.65,1.13,1.4,0.43,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
4952,凌通,40.7,-0.5,-1.21,0.76,2.03,2,1.07,0.22,0.29,0.61,0.5,0.14,0.56,1.09,0.56,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
4958,臻鼎-KY,91.9,-2.5,-2.65,2.6,1.98,2.79,5.27,4.98,0.53,-0.09,2.4,3.71,1.03,0.51,3.52,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
4961,天鈺,206,+8,+4.04,3.77,8.11,4.04,2.48,1.87,2.26,3.13,3.98,3.31,3.17,4.91,4.19,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
4967,十銓,75.6,-0.4,-0.53,0.94,0.39,-0.26,-1.12,1.64,-0.54,0.49,0.54,2.89,4.1,1.85,1.73,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
4968,立積,135.5,+1,+0.74,-0.01,0.04,0.43,1.1,-0.94,-0.99,-0.6,-0.5,-0.38,0.31,0.84,-0.19,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
4977,眾達-KY,88.9,+0.5,+0.57,1.14,0.63,0.61,2.02,2.94,2.52,1.59,0.4,-0.25,0.15,-0.02,1.11,2.04,,,,,,,,,,,,,,,,,,,,,,,,,
4994,傳奇,95.7,-1.3,-1.34,0.57,0.49,0.02,0.07,-0.11,0.4,0.52,0.58,0.06,2.05,0.47,1.19,1.07,,,,,,,,,,,,,,,,,,,,,,,,,
4999,鑫禾,25.35,+0.1,+0.4,0.32,0.72,1.18,1.24,-0.37,-0.79,1.08,0.15,-0.38,0.25,0.45,-0.15,0.42,,,,,,,,,,,,,,,,,,,,,,,,,
5007,三星,52.7,0,0,0.88,0.86,1.01,0.91,0.82,0.8,0.83,0.94,0.81,0.99,1.05,0.86,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
5203,訊連,94.2,-0.2,-0.21,0.76,0.55,1.28,1.1,-0.6,0.69,0.78,1.2,0.14,1.26,1.08,0.56,1.09,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
5215,科嘉-KY,37.95,-0.05,-0.13,0.93,0.77,1.49,2.06,0.31,0.11,1.56,0.7,0.39,0.49,1.44,0.9,0.91,,,,,,,,,,,,,,,,,,,,,,,,,
5222,全訊,106,-0.5,-0.47,1.23,0.86,0.2,0.93,1.63,0.62,2.01,1.65,1.78,0.96,1.58,1.47,1.07,,,,,,,,,,,,,,,,,,,,,,,,,
5225,東科-KY,87.2,-1.3,-1.47,2.24,0.01,0.98,4.1,0.97,1.08,2.04,3.27,1.69,2.52,3.55,4.52,2.14,,,,,,,,,,,,,,,,,,,,,,,,,
5234,達興材料,160.5,+3,+1.9,1.23,1.59,1.36,0.35,0.85,0.96,1.46,1.62,1.06,1.11,1.4,1.3,1.75,,,,,,,,,,,,,,,,,,,,,,,,,
5243,乙盛-KY,42.9,+0.85,+2.02,0.97,0.9,0.92,1.65,1.29,0.96,1.25,0.84,0.5,0.6,0.81,0.96,0.99,,,,,,,,,,,,,,,,,,,,,,,,,
5244,弘凱,39.35,-0.5,-1.25,0.62,0.83,0.59,0.4,0.77,0.47,0.52,0.65,0.76,0.57,0.5,0.63,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
5258,虹堡,64.3,+0.3,+0.47,1.97,1.59,1.65,2.49,2.54,2.18,2,2.45,2.22,1.75,1.46,1.53,1.76,,,,,,,,,,,,,,,,,,,,,,,,,
5269,祥碩,1620,+125,+8.36,10.17,12.28,10.26,10.76,4.56,5.63,7.08,9.74,9.75,12.8,13.18,13.06,12.94,,,,,,,,,,,,,,,,,,,,,,,,,
5283,禾聯碩,85,-2,-2.3,2.03,1.99,3.77,2.95,1.51,0.94,3.38,2.29,1.17,-0.46,2.76,3.13,0.97,,,,,,,,,,,,,,,,,,,,,,,,,
5284,jpp-KY,126,+2,+1.61,1.24,1.12,1.21,1.69,1.49,2.52,2.76,2.99,0.07,-1.26,0.23,0.5,1.55,,,,,,,,,,,,,,,,,,,,,,,,,
5285,界霖,43.1,-0.6,-1.37,0.7,1.12,1.69,1.02,0.26,0.14,0.93,0.46,0.22,0.55,1.06,0.06,0.85,,,,,,,,,,,,,,,,,,,,,,,,,
5288,豐祥-KY,147,+2.5,+1.73,3.91,2.68,3.02,4.01,4.59,3.57,3.35,4.04,4.64,3.91,4.46,2.47,6.21,,,,,,,,,,,,,,,,,,,,,,,,,
5292,華懋,137,+0.5,+0.37,2.31,1.79,1.67,2.45,2.04,2.07,2.65,1.84,3.12,2.45,2.26,2.23,3.15,,,,,,,,,,,,,,,,,,,,,,,,,
5306,桂盟,93.4,-1.7,-1.79,2.37,3.96,4.13,4.81,2.35,1.94,1.74,1.27,0.94,1.21,2.08,2.54,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
5388,中磊,97.7,+0.4,+0.41,2.05,1.29,1.79,2.09,2.42,1.97,2.05,2.53,2.68,2.35,1.84,1.83,1.72,,,,,,,,,,,,,,,,,,,,,,,,,
5434,崇越,238,+0.5,+0.21,4.28,3.63,4.96,4.92,3.11,4.07,3.69,4.25,3.43,4.11,5.41,4.93,4.87,,,,,,,,,,,,,,,,,,,,,,,,,
5469,瀚宇博,45.2,0,0,1.42,1.29,1.34,2.57,0.87,1.14,1.51,1.95,0.47,0.99,1.76,1.56,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
5471,松翰,34.15,-0.15,-0.44,0.47,1.27,1.49,0.56,0.12,0.05,0.45,0.36,0.25,0.28,0.44,0.14,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
5515,建國,28.4,0,0,0.4,0.18,0.07,0.22,0.25,0.31,0.38,0.31,0.33,0.86,0.44,0.68,0.83,,,,,,,,,,,,,,,,,,,,,,,,,
5519,隆大,33,-0.25,-0.75,0.98,0.24,0.81,2.06,1.03,0.27,0.83,0.22,2.36,1.22,0.48,0.18,2.03,,,,,,,,,,,,,,,,,,,,,,,,,
5521,工信,11.2,-0.2,-1.75,0.01,-0.03,-0.04,0,0.08,-0.17,0.18,0.06,0.06,-0.2,0.01,0.2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
5522,遠雄,62.7,-0.6,-0.95,1.34,1.88,1.3,1.84,2.03,1.41,0.01,0.77,2.57,0.56,1.33,1.53,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
5525,順天,30.2,+0.2,+0.67,0.58,1.21,0.8,0.05,0.33,-0.03,0.11,2.48,-0.06,-0.13,0.96,0.39,0.89,,,,,,,,,,,,,,,,,,,,,,,,,
5533,皇鼎,17.4,+0.2,+1.16,0.68,2.14,0.69,0.68,0.04,1.3,0.81,0.69,0.31,0.15,0.11,0.89,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
5534,長虹,84.7,+2,+2.42,2,4.32,1.49,0.99,3.03,0.5,0.02,1.14,4.67,0.3,1.28,1.14,5.13,,,,,,,,,,,,,,,,,,,,,,,,,
5538,東明-KY,30.3,-0.4,-1.3,0.67,1.47,2.2,-0.07,0.93,0.1,0.36,0.81,-0.6,0.58,1.05,0.8,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
5607,遠雄港,36.7,+0.1,+0.27,0.78,1.03,1.18,0.93,1.2,0.84,0.66,1.26,0.27,0.46,0.43,0.64,0.47,,,,,,,,,,,,,,,,,,,,,,,,,
5706,鳳凰,54,-0.4,-0.74,0.49,0.05,-0.59,0.17,-0.07,-0.12,0.91,0.8,0.85,1.04,0.76,1.34,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
5871,中租-KY,111.5,-2,-1.76,3.85,4.94,4.17,4.44,3.95,4.35,3.47,3.86,3.55,3.6,3.55,3.75,2.53,,,,,,,,,,,,,,,,,,,,,,,,,
5876,上海商銀,46.9,-0.55,-1.16,0.76,0.81,0.81,1.28,0.43,0.88,1.13,1.01,0,0.89,0.31,0.98,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
5880,合庫金,23.9,+0.05,+0.21,0.32,0.32,0.32,0.39,0.39,0.35,0.32,0.34,0.19,0.36,0.32,0.38,0.22,,,,,,,,,,,,,,,,,,,,,,,,,
5906,台南-KY,50.3,-1.7,-3.27,0.66,1.12,-0.08,0.73,1.22,1.55,0.54,0.23,0.91,0.73,0.22,0.39,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
6005,群益證,24.5,-0.65,-2.58,0.38,0.13,-0.12,0.11,0.27,0.51,0.5,0.49,0.4,0.62,0.58,0.57,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
6024,群益期,48,+0.25,+0.52,1.18,0.74,0.76,1.07,1.15,1.15,1.18,1.31,1.16,1.27,1.63,1.65,1.11,,,,,,,,,,,,,,,,,,,,,,,,,
6108,競國,14.2,+0.1,+0.71,0.12,0.16,-0.1,0.39,-0.23,-0.45,0.47,0.62,-0.29,-0.05,0,2.27,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,
6115,鎰勝,50.5,0,0,0.89,0.77,1.12,1.67,0.7,0.44,0.88,1.19,0.31,0.87,0.94,0.8,1.03,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
6117,迎廣,77.5,+0.7,+0.91,0.48,-0.25,0.2,0.75,-0.08,-0.49,-0.08,0.71,0.89,1.15,1.03,0.84,1.12,,,,,,,,,,,,,,,,,,,,,,,,,
6120,達運,10.2,-0.15,-1.45,0.05,0.02,-0.21,-0.23,0.61,-0.46,0.16,0.08,0.39,-0.13,0,0.02,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
6128,上福,32.2,-0.8,-2.42,0.97,0.89,1.07,2.24,1.12,0.98,0.71,0.73,0.98,0.88,0.74,0.58,0.68,,,,,,,,,,,,,,,,,,,,,,,,,
6133,金橋,13.7,-0.1,-0.72,0.13,0.04,0.13,0.48,0.13,-0.1,0.16,0.14,-0.1,0.04,0.33,0.07,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
6136,富爾特,23.4,-0.1,-0.43,0.22,-0.05,-0.01,0.92,-0.04,0.01,0,1.01,-0.12,0.03,-0.01,0.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
6139,亞翔,221,+5,+2.31,3,1.09,0.78,1.18,1.39,1.42,2.07,4.36,4.96,4.1,4.61,4.33,5.71,,,,,,,,,,,,,,,,,,,,,,,,,
6155,鈞寶,20.7,0,0,0.33,0.71,0.44,0.92,0.11,0.23,0.36,0.42,-0.16,0.31,0.31,0.25,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
6164,華興,10.95,-0.1,-0.9,0.07,-0.06,0.3,0.1,0.28,-0.09,-0.07,0.06,-0.15,0.14,0.18,0.05,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
6165,浪凡,52.5,+3.2,+6.49,0.16,0.06,0.37,0.49,-0.3,-0.73,0.16,0.22,0.54,0.17,0.2,0.23,0.45,,,,,,,,,,,,,,,,,,,,,,,,,
6166,凌華,70,-0.4,-0.57,0.45,0.23,2.02,1.06,0.39,0.38,0.3,0.49,0.34,-0.35,-0.41,0.18,0.81,,,,,,,,,,,,,,,,,,,,,,,,,
6176,瑞儀,163,-1,-0.61,3.45,4.47,3.57,3.96,2.47,1.58,4.8,4.1,0.87,4.18,3.87,3.64,3.93,,,,,,,,,,,,,,,,,,,,,,,,,
6177,達麗,45.45,-0.8,-1.73,1.09,1.67,0.69,1,-0.32,0.44,-0.19,1.01,3.81,0.04,0.81,0.03,4.13,,,,,,,,,,,,,,,,,,,,,,,,,
6183,關貿,89.5,+1,+1.13,0.81,1.15,0.76,0.75,0.43,0.73,0.94,0.86,0.67,0.73,0.86,1,0.81,,,,,,,,,,,,,,,,,,,,,,,,,
6184,大豐電,52.6,-0.2,-0.38,0.88,1.13,0.9,0.63,0.82,0.85,1.05,0.8,0.82,0.84,0.85,1.04,0.86,,,,,,,,,,,,,,,,,,,,,,,,,
6189,豐藝,72.2,0,0,1.22,1.56,1.26,0.97,0.34,0.8,1.14,1.9,0.16,2.27,1.77,1.31,1.14,,,,,,,,,,,,,,,,,,,,,,,,,
6191,精成科,56.2,+0.1,+0.18,1.5,1.43,1.19,1.54,1.08,1.26,1.39,2.57,1.51,1.24,1.82,1.9,1.05,,,,,,,,,,,,,,,,,,,,,,,,,
6192,巨路,96.9,0,0,2.27,1.97,1.94,2.55,2.1,1.79,2.48,2.32,1.59,2.62,2.41,2.12,3.32,,,,,,,,,,,,,,,,,,,,,,,,,
6196,帆宣,155,+4.5,+2.99,2.61,1.9,2.52,4.25,2.69,2.33,4.18,2.92,1.58,2.42,1.84,2.68,2,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),,,,,,,,,,,,,,,,,,,,,,,,,
6197,佳必琪,120,+1,+0.84,1.46,0.34,1.1,1.79,0.36,0.84,1.57,1.47,1.32,1.94,2.65,2.18,1.92,,,,,,,,,,,,,,,,,,,,,,,,,
6201,亞弘電,57.8,0,0,1.09,0.9,0.78,1.1,0.95,0.71,1.25,1.52,1.15,0.68,1.31,1.23,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
6205,詮欣,46.3,-1.75,-3.64,0.74,0.91,1,1.09,1.06,1.16,0.23,0.45,0.28,0.61,0.99,0.61,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
6206,飛捷,111,-1.5,-1.33,1.48,1.92,2.49,2.22,0.65,0.37,1.06,0.89,1.2,1.56,1.86,1.33,2.18,,,,,,,,,,,,,,,,,,,,,,,,,
6213,聯茂,58.6,+0.8,+1.38,0.75,2.11,1.14,0.74,0.89,0.2,0.11,0.65,0.9,0.42,0.55,0.69,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
6214,精誠,116.5,-1,-0.85,1.52,1.27,0.63,1.26,1.24,1.84,1.72,1.36,1.11,2.63,1.87,1.79,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
6215,和椿,76,-1.3,-1.68,0.47,0.72,0.83,0.71,0.32,0.33,0.36,0.21,0.04,0.36,0.65,0.51,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
6216,居易,31.85,-0.25,-0.78,0.52,0.68,0.9,0.46,-0.06,0.09,0.71,0.62,-0.08,0.73,1.07,0.72,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
6224,聚鼎,40.95,-0.55,-1.33,0.38,0.93,-0.43,0.5,0.05,0.06,0.45,0.68,0.06,0.31,0.45,0.94,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
6230,尼得科超眾,129,+0.5,+0.39,1.3,-0.32,1.83,2.7,2.89,1.14,3.01,2.16,0.71,0.53,0.28,-0.37,1.04,,,,,,,,,,,,,,,,,,,,,,,,,
6235,華孚,47.2,+0.05,+0.11,0.76,0.52,0.09,0.5,0.74,1.04,1.17,1.04,0.93,1.05,1.04,0.65,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
6239,力成,111.5,+0.5,+0.45,2.62,2.92,3.67,3.2,1.8,1.51,1.8,2.1,5.31,2.32,2.45,2.28,2.04,,,,,,,,,,,,,,,,,,,,,,,,,
6243,迅杰,32.5,-0.05,-0.15,0.36,0.65,0.51,0.63,-0.05,0.37,0.66,0.8,-0.33,0.55,0.29,-0.15,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
6257,矽格,65.8,-0.4,-0.6,1.37,1.82,2.18,2.17,0.53,0.49,1.13,1.61,0.57,1.62,1.62,1.02,1.67,,,,,,,,,,,,,,,,,,,,,,,,,
6271,同欣電,98.5,+1.2,+1.23,2.58,5.08,5.59,3.4,2.65,2.31,0.08,1.34,2.33,1.74,2.11,2.53,1.81,,,,,,,,,,,,,,,,,,,,,,,,,
6277,宏正,69.3,+0.9,+1.32,1.25,1.14,1.36,1.71,1.91,1.59,0.94,1.04,1.16,0.93,0.88,0.92,1.42,,,,,,,,,,,,,,,,,,,,,,,,,
